day,temp,salt,cond,od
d7,roomtemp,46,ica,0.5030999779701233
d7,roomtemp,46,blank,0.04089999943971634
d7,roomtemp,46,blank,0.041200000792741776
d7,roomtemp,46,blank,0.041099999099969864
d7,roomtemp,16,blank,0.040699999779462814
d7,roomtemp,16,blank,0.041200000792741776
d7,roomtemp,16,fucus,0.5274999737739563
d7,roomtemp,16,blank,0.04100000113248825
d7,roomtemp,31,blank,0.04170000180602074
d7,roomtemp,31,blank,0.04129999876022339
d7,roomtemp,31,fucus,0.5274999737739563
d7,roomtemp,31,blank,0.04230000078678131
d7,roomtemp,46,blank,0.0414000004529953
d7,roomtemp,46,blank,0.041200000792741776
d7,roomtemp,46,fucus,0.5727999806404114
d7,roomtemp,46,blank,0.041200000792741776
d7,roomtemp,16,nahant,0.4699999988079071
d7,roomtemp,16,blank,0.041200000792741776
d7,roomtemp,16,fucus,0.6273999810218811
d7,roomtemp,16,blank,0.041200000792741776
d7,roomtemp,31,nahant,0.6765999794006348
d7,roomtemp,31,blank,0.04129999876022339
d7,roomtemp,31,fucus,0.508899986743927
d7,roomtemp,31,blank,0.040800001472234726
d7,roomtemp,46,nahant,0.48989999294281006
d7,roomtemp,46,blank,0.041600000113248825
d7,roomtemp,46,fucus,0.567300021648407
d7,roomtemp,46,blank,0.040800001472234726
d7,roomtemp,16,nahant,0.2985999882221222
d7,roomtemp,16,blank,0.04100000113248825
d7,roomtemp,16,fucus,0.5424000024795532
d7,roomtemp,16,blank,0.04100000113248825
d7,roomtemp,31,nahant,0.45410001277923584
d7,roomtemp,31,blank,0.0414000004529953
d7,roomtemp,31,fucus,0.4415000081062317
d7,roomtemp,31,blank,0.0414000004529953
d7,roomtemp,46,nahant,0.5809000134468079
d7,roomtemp,46,blank,0.04190000146627426
d7,roomtemp,46,fucus,0.6202999949455261
d7,roomtemp,46,blank,0.04100000113248825
d7,roomtemp,16,nahant,0.2948000133037567
d7,roomtemp,16,blank,0.04149999842047691
d7,roomtemp,16,blank,0.041600000113248825
d7,roomtemp,16,blank,0.04089999943971634
d7,roomtemp,31,nahant,0.5805000066757202
d7,roomtemp,31,blank,0.041200000792741776
d7,roomtemp,31,blank,0.6650999784469604
d7,roomtemp,31,blank,0.04100000113248825
d7,roomtemp,46,nahant,0.6294000148773193
d7,roomtemp,46,blank,0.04149999842047691
d7,roomtemp,46,blank,0.041600000113248825
d7,roomtemp,46,blank,0.041099999099969864
d8,15C,16,blank,0.040800001472234726
d8,15C,16,blank,0.042500000447034836
d8,15C,16,charles,0.5435000061988831
d8,15C,16,blank,0.04170000180602074
d8,15C,31,blank,0.041099999099969864
d8,15C,31,blank,0.04089999943971634
d8,15C,31,charles,0.6351000070571899
d8,15C,31,blank,0.040800001472234726
d8,15C,46,blank,0.04089999943971634
d8,15C,46,blank,0.04179999977350235
d8,15C,46,charles,0.5426999926567078
d8,15C,46,blank,0.04129999876022339
d8,15C,16,ica,0.6251999735832214
d8,15C,16,blank,0.041200000792741776
d8,15C,16,charles,0.5275999903678894
d8,15C,16,blank,0.04179999977350235
d8,15C,31,ica,0.5600000023841858
d8,15C,31,blank,0.040800001472234726
d8,15C,31,charles,0.5303000211715698
d8,15C,31,blank,0.041200000792741776
d8,15C,46,ica,0.5454000234603882
d8,15C,46,blank,0.04129999876022339
d8,15C,46,charles,0.5396000146865845
d8,15C,46,blank,0.041200000792741776
d8,15C,16,ica,0.5622000098228455
d8,15C,16,blank,0.0414000004529953
d8,15C,16,charles,0.5479999780654907
d8,15C,16,blank,0.04100000113248825
d8,15C,31,ica,0.7735999822616577
d8,15C,31,blank,0.041200000792741776
d8,15C,31,charles,0.5669000148773193
d8,15C,31,blank,0.04170000180602074
d8,15C,46,ica,0.8076000213623047
d8,15C,46,blank,0.041200000792741776
d8,15C,46,charles,0.6019999980926514
d8,15C,46,blank,0.041099999099969864
d8,15C,16,ica,0.7016000151634216
d8,15C,16,blank,0.041200000792741776
d8,15C,16,blank,0.041099999099969864
d8,15C,16,blank,0.0414000004529953
d8,15C,31,ica,0.7060999870300293
d8,15C,31,blank,0.0414000004529953
d8,15C,31,blank,0.040800001472234726
d8,15C,31,blank,0.0414000004529953
d8,15C,46,ica,0.5891000032424927
d8,15C,46,blank,0.04100000113248825
d8,15C,46,blank,0.041200000792741776
d8,15C,46,blank,0.04100000113248825
d8,15C,16,blank,0.040699999779462814
d8,15C,16,blank,0.041200000792741776
d8,15C,16,fucus,0.589900016784668
d8,15C,16,blank,0.041099999099969864
d8,15C,31,blank,0.04149999842047691
d8,15C,31,blank,0.0414000004529953
d8,15C,31,fucus,0.5831000208854675
d8,15C,31,blank,0.04179999977350235
d8,15C,46,blank,0.0421999990940094
d8,15C,46,blank,0.041099999099969864
d8,15C,46,fucus,0.621399998664856
d8,15C,46,blank,0.04089999943971634
d8,15C,16,nahant,0.5870000123977661
d8,15C,16,blank,0.04100000113248825
d8,15C,16,fucus,0.6110000014305115
d8,15C,16,blank,0.04129999876022339
d8,15C,31,nahant,0.5490000247955322
d8,15C,31,blank,0.041099999099969864
d8,15C,31,fucus,0.4950999915599823
d8,15C,31,blank,0.04089999943971634
d8,15C,46,nahant,0.6872000098228455
d8,15C,46,blank,0.04149999842047691
d8,15C,46,fucus,0.6207000017166138
d8,15C,46,blank,0.040800001472234726
d8,15C,16,nahant,0.5516999959945679
d8,15C,16,blank,0.04089999943971634
d8,15C,16,fucus,0.5856999754905701
d8,15C,16,blank,0.04089999943971634
d8,15C,31,nahant,0.6697999835014343
d8,15C,31,blank,0.041200000792741776
d8,15C,31,fucus,0.65829998254776
d8,15C,31,blank,0.04089999943971634
d8,15C,46,nahant,0.6039999723434448
d8,15C,46,blank,0.041600000113248825
d8,15C,46,fucus,0.8611999750137329
d8,15C,46,blank,0.04100000113248825
d8,15C,16,nahant,0.6304000020027161
d8,15C,16,blank,0.0414000004529953
d8,15C,16,blank,0.04149999842047691
d8,15C,16,blank,0.040800001472234726
d8,15C,31,nahant,0.5992000102996826
d8,15C,31,blank,0.04050000011920929
d8,15C,31,blank,0.04170000180602074
d8,15C,31,blank,0.04100000113248825
d8,15C,46,nahant,0.5496000051498413
d8,15C,46,blank,0.04129999876022339
d8,15C,46,blank,0.041600000113248825
d8,15C,46,blank,0.04129999876022339
d8,roomtemp,16,blank,0.040800001472234726
d8,roomtemp,16,blank,0.041200000792741776
d8,roomtemp,16,charles,0.7840999960899353
d8,roomtemp,16,blank,0.04179999977350235
d8,roomtemp,31,blank,0.04149999842047691
d8,roomtemp,31,blank,0.04089999943971634
d8,roomtemp,31,charles,0.9873999953269958
d8,roomtemp,31,blank,0.041200000792741776
d8,roomtemp,46,blank,0.04190000146627426
d8,roomtemp,46,blank,0.0421999990940094
d8,roomtemp,46,charles,0.8855999708175659
d8,roomtemp,46,blank,0.041099999099969864
d8,roomtemp,16,ica,0.5748999714851379
d8,roomtemp,16,blank,0.0414000004529953
d8,roomtemp,16,charles,0.527400016784668
d8,roomtemp,16,blank,0.041099999099969864
d8,roomtemp,31,ica,0.6123999953269958
d8,roomtemp,31,blank,0.04230000078678131
d8,roomtemp,31,charles,0.5996999740600586
d8,roomtemp,31,blank,0.04129999876022339
d8,roomtemp,46,ica,0.6017000079154968
d8,roomtemp,46,blank,0.041099999099969864
d8,roomtemp,46,charles,0.7128999829292297
d8,roomtemp,46,blank,0.041200000792741776
d8,roomtemp,16,ica,0.498199999332428
d8,roomtemp,16,blank,0.04129999876022339
d8,roomtemp,16,charles,0.6317999958992004
d8,roomtemp,16,blank,0.041600000113248825
d8,roomtemp,31,ica,0.5246999859809875
d8,roomtemp,31,blank,0.0414000004529953
d8,roomtemp,31,charles,0.6442999839782715
d8,roomtemp,31,blank,0.04170000180602074
d8,roomtemp,46,ica,0.6182000041007996
d8,roomtemp,46,blank,0.042399998754262924
d8,roomtemp,46,charles,0.5702999830245972
d8,roomtemp,46,blank,0.046300001442432404
d8,roomtemp,16,ica,0.5192000269889832
d8,roomtemp,16,blank,0.04129999876022339
d8,roomtemp,16,blank,0.04100000113248825
d8,roomtemp,16,blank,0.04129999876022339
d8,roomtemp,31,ica,0.5266000032424927
d8,roomtemp,31,blank,0.041600000113248825
d8,roomtemp,31,blank,0.04089999943971634
d8,roomtemp,31,blank,0.041200000792741776
d8,roomtemp,46,ica,0.5523999929428101
d8,roomtemp,46,blank,0.04100000113248825
d8,roomtemp,46,blank,0.04280000180006027
d8,roomtemp,46,blank,0.04129999876022339
d8,roomtemp,16,blank,0.04089999943971634
d8,roomtemp,16,blank,0.04129999876022339
d8,roomtemp,16,fucus,0.4754999876022339
d8,roomtemp,16,blank,0.04129999876022339
d8,roomtemp,31,blank,0.04190000146627426
d8,roomtemp,31,blank,0.040699999779462814
d8,roomtemp,31,fucus,0.5625
d8,roomtemp,31,blank,0.041600000113248825
d8,roomtemp,46,blank,0.04149999842047691
d8,roomtemp,46,blank,0.04089999943971634
d8,roomtemp,46,fucus,0.5758000016212463
d8,roomtemp,46,blank,0.041200000792741776
d8,roomtemp,16,nahant,0.5724999904632568
d8,roomtemp,16,blank,0.04089999943971634
d8,roomtemp,16,fucus,0.6079999804496765
d8,roomtemp,16,blank,0.04089999943971634
d8,roomtemp,31,nahant,0.7843999862670898
d8,roomtemp,31,blank,0.040699999779462814
d8,roomtemp,31,fucus,0.5110999941825867
d8,roomtemp,31,blank,0.04089999943971634
d8,roomtemp,46,nahant,0.49970000982284546
d8,roomtemp,46,blank,0.04100000113248825
d8,roomtemp,46,fucus,0.5605999827384949
d8,roomtemp,46,blank,0.04100000113248825
d8,roomtemp,16,nahant,0.5526000261306763
d8,roomtemp,16,blank,0.041099999099969864
d8,roomtemp,16,fucus,0.524399995803833
d8,roomtemp,16,blank,0.041200000792741776
d8,roomtemp,31,nahant,0.5034000277519226
d8,roomtemp,31,blank,0.04129999876022339
d8,roomtemp,31,fucus,0.46720001101493835
d8,roomtemp,31,blank,0.04089999943971634
d8,roomtemp,46,nahant,0.5791000127792358
d8,roomtemp,46,blank,0.0414000004529953
d8,roomtemp,46,fucus,0.6015999913215637
d8,roomtemp,46,blank,0.042899999767541885
d8,roomtemp,16,nahant,0.2671999931335449
d8,roomtemp,16,blank,0.04089999943971634
d8,roomtemp,16,blank,0.04100000113248825
d8,roomtemp,16,blank,0.04050000011920929
d8,roomtemp,31,nahant,0.6202999949455261
d8,roomtemp,31,blank,0.04039999842643738
d8,roomtemp,31,blank,0.5235999822616577
d8,roomtemp,31,blank,0.04100000113248825
d8,roomtemp,46,nahant,0.8567000031471252
d8,roomtemp,46,blank,0.04129999876022339
d8,roomtemp,46,blank,0.04129999876022339
d8,roomtemp,46,blank,0.04089999943971634
